Time,Accel
28.15,6.995702E-04
28.155,1.464385E-03
28.16,2.086119E-03
28.165,2.012516E-03
28.17,1.211185E-03
28.175,6.544830E-06
28.18,-1.231684E-03
28.185,-2.227993E-03
28.19,-2.700940E-03
28.195,-2.351238E-03
28.2,-1.130879E-03
28.205,4.672344E-04
28.21,1.614289E-03
28.215,1.812571E-03
28.22,1.200280E-03
28.225,2.171168E-04
28.23,-7.147839E-04
28.235,-1.236348E-03
28.24,-1.153716E-03
28.245,-6.624504E-04
28.25,-9.472351E-05
28.255,3.645147E-04
28.26,5.638693E-04
28.265,3.244845E-04
28.27,-4.564542E-04
28.275,-1.611058E-03
28.28,-2.802066E-03
28.285,-3.709551E-03
28.29,-4.159741E-03
28.295,-4.228746E-03
28.3,-4.198991E-03
28.305,-4.213856E-03
28.31,-4.100508E-03
28.315,-3.529578E-03
28.32,-2.316860E-03
28.325,-6.367666E-04
28.33,1.016557E-03
28.335,2.129747E-03
28.34,2.587376E-03
28.345,2.631219E-03
28.35,2.558055E-03
28.355,2.481546E-03
28.36,2.355331E-03
28.365,2.163972E-03
28.37,1.860210E-03
28.375,1.240562E-03
28.38,1.801725E-04
28.385,-1.201993E-03
28.39,-2.755301E-03
28.395,-4.362627E-03
28.4,-5.859165E-03
28.405,-7.098030E-03
28.41,-7.987174E-03
28.415,-8.418062E-03
28.42,-8.263397E-03
28.425,-7.480025E-03
28.43,-6.249777E-03
28.435,-4.933698E-03
28.44,-3.800827E-03
28.445,-2.784259E-03
28.45,-1.570971E-03
28.455,-9.049598E-05
28.46,1.296069E-03
28.465,2.120310E-03
28.47,2.167552E-03
28.475,1.631640E-03
28.48,1.019068E-03
28.485,8.177305E-04
28.49,1.201947E-03
28.495,1.999136E-03
28.5,2.959458E-03
28.505,3.775552E-03
28.51,4.081711E-03
28.515,3.613102E-03
28.52,2.445723E-03
28.525,9.822750E-04
28.53,-3.513519E-04
28.535,-1.292484E-03
28.54,-1.712301E-03
28.545,-1.533418E-03
28.55,-7.277691E-04
28.555,6.513671E-04
28.56,2.426715E-03
28.565,4.315181E-03
28.57,6.011430E-03
28.575,7.236554E-03
28.58,7.862537E-03
28.585,7.986857E-03
28.59,7.890115E-03
28.595,7.774639E-03
28.6,7.564344E-03
28.605,7.018969E-03
28.61,6.071277E-03
28.615,4.948557E-03
28.62,4.016839E-03
28.625,3.486495E-03
28.63,3.211590E-03
28.635,2.832878E-03
28.64,1.982386E-03
28.645,5.268793E-04
28.65,-1.248718E-03
28.655,-2.832955E-03
28.66,-3.899868E-03
28.665,-4.496556E-03
28.67,-4.858630E-03
28.675,-5.078188E-03
28.68,-5.111394E-03
28.685,-4.889909E-03
28.69,-4.286528E-03
28.695,-3.199358E-03
28.7,-1.736556E-03
28.705,-2.235371E-04
28.71,1.013645E-03
28.715,1.890561E-03
28.72,2.525107E-03
28.725,2.980714E-03
28.73,3.171393E-03
28.735,3.069841E-03
28.74,2.925618E-03
28.745,3.099547E-03
28.75,3.665487E-03
28.755,4.332776E-03
28.76,4.718642E-03
28.765,4.670203E-03
28.77,4.309221E-03
28.775,3.868212E-03
28.78,3.551030E-03
28.785,3.436514E-03
28.79,3.436124E-03
28.795,3.301320E-03
28.8,2.854943E-03
28.805,2.094084E-03
28.81,1.146601E-03
28.815,1.693663E-04
28.82,-6.770029E-04
28.825,-1.226581E-03
28.83,-1.433191E-03
28.835,-1.489104E-03
28.84,-1.619498E-03
28.845,-1.850208E-03
28.85,-2.006089E-03
28.855,-1.941639E-03
28.86,-1.683967E-03
28.865,-1.327805E-03
28.87,-9.215848E-04
28.875,-4.973954E-04
28.88,-6.827607E-05
28.885,3.732900E-04
28.89,8.203540E-04
28.895,1.268028E-03
28.9,1.746710E-03
28.905,2.308763E-03
28.91,2.941828E-03
28.915,3.563541E-03
28.92,4.073302E-03
28.925,4.433562E-03
28.93,4.667081E-03
28.935,4.791068E-03
28.94,4.771356E-03
28.945,4.555700E-03
28.95,4.211148E-03
28.955,3.914642E-03
28.96,3.769165E-03
28.965,3.683171E-03
28.97,3.476548E-03
28.975,3.067765E-03
28.98,2.481741E-03
28.985,1.780754E-03
28.99,1.066985E-03
28.995,4.814482E-04
29,1.278429E-04
29.005,-2.454354E-05
29.01,-9.999960E-05
29.015,-1.763360E-04
29.02,-2.680090E-04
29.025,-3.464141E-04
29.03,-3.717075E-04
29.035,-3.156500E-04
29.04,-1.516895E-04
29.045,9.559025E-05
29.05,3.508175E-04
29.055,5.559497E-04
29.06,7.117767E-04
29.065,8.745772E-04
29.07,1.087863E-03
29.075,1.355470E-03
29.08,1.661433E-03
29.085,1.962969E-03
29.09,2.198726E-03
29.095,2.339159E-03
29.1,2.408620E-03
29.105,2.470455E-03
29.11,2.565780E-03
29.115,2.680312E-03
29.12,2.762590E-03
29.125,2.753620E-03
29.13,2.607395E-03
29.135,2.315103E-03
29.14,1.917224E-03
29.145,1.507085E-03
29.15,1.189718E-03
29.155,1.021177E-03
29.16,9.797995E-04
29.165,1.004811E-03
29.17,1.043927E-03
29.175,1.063632E-03
29.18,1.055100E-03
29.185,1.028689E-03
29.19,9.927469E-04
29.195,9.537501E-04
29.2,9.231981E-04
29.205,9.106758E-04
29.21,9.241677E-04
29.215,9.761546E-04
29.22,1.090639E-03
29.225,1.288767E-03
29.23,1.549086E-03
29.235,1.795675E-03
29.24,1.955769E-03
29.245,2.019523E-03
29.25,2.023425E-03
29.255,1.995186E-03
29.26,1.933066E-03
29.265,1.833394E-03
29.27,1.706274E-03
29.275,1.559763E-03
29.28,1.410095E-03
29.285,1.296214E-03
29.29,1.240039E-03
29.295,1.221366E-03
29.3,1.201033E-03
29.305,1.163013E-03
29.31,1.133653E-03
29.315,1.134016E-03
29.32,1.141417E-03
29.325,1.124232E-03
29.33,1.090902E-03
29.335,1.076452E-03
29.34,1.098974E-03
29.345,1.139060E-03
29.35,1.163035E-03
29.355,1.160793E-03
29.36,1.146218E-03
29.365,1.129970E-03
29.37,1.113135E-03
29.375,1.099794E-03
29.38,1.101548E-03
29.385,1.122823E-03
29.39,1.152155E-03
29.395,1.169590E-03
29.4,1.162737E-03
29.405,1.135487E-03
29.41,1.101023E-03
29.415,1.071872E-03
29.42,1.054346E-03
29.425,1.042871E-03
29.43,1.026984E-03
29.435,1.004820E-03
29.44,9.882598E-04
29.445,9.887832E-04
29.45,1.002080E-03
29.455,1.017727E-03
29.46,1.029708E-03
29.465,1.033158E-03
29.47,1.023270E-03
29.475,1.001688E-03
29.48,9.805560E-04
29.485,9.732278E-04
29.49,9.828416E-04
29.495,9.980001E-04
29.5,1.005097E-03
29.505,1.005240E-03
29.51,1.010703E-03
29.515,1.029255E-03
29.52,1.053845E-03
29.525,1.070403E-03
29.53,1.072955E-03
29.535,1.065271E-03
29.54,1.053547E-03
29.545,1.042325E-03
29.55,1.036635E-03
29.555,1.038389E-03
29.56,1.042145E-03
29.565,1.040847E-03
29.57,1.032581E-03
29.575,1.021818E-03
29.58,1.015945E-03
29.585,1.018634E-03
29.59,1.028421E-03
29.595,1.042560E-03
29.6,1.057883E-03
29.605,1.071687E-03
29.61,1.083160E-03
29.615,1.092979E-03
29.62,1.101776E-03
29.625,1.108932E-03
29.63,1.114254E-03
29.635,1.119428E-03
29.64,1.126495E-03
29.645,1.136027E-03
29.65,1.146901E-03
29.655,1.157383E-03
29.66,1.167196E-03
29.665,1.177969E-03
29.67,1.191123E-03
29.675,1.205916E-03
29.68,1.220099E-03
29.685,1.231568E-03
29.69,1.239896E-03
29.695,1.246143E-03
29.7,1.251488E-03
29.705,1.256811E-03
29.71,1.262881E-03
29.715,1.270474E-03
29.72,1.279711E-03
29.725,1.289520E-03
29.73,1.298838E-03
29.735,1.307790E-03
29.74,1.317239E-03
29.745,1.327686E-03
29.75,1.338588E-03
29.755,1.348879E-03
29.76,1.358126E-03
29.765,1.366775E-03
29.77,1.375742E-03
29.775,1.385783E-03
29.78,1.397168E-03
29.785,1.409768E-03
29.79,1.423179E-03
29.795,1.436917E-03
29.8,1.450662E-03
29.805,1.464307E-03
29.81,1.477854E-03
29.815,1.491315E-03
29.82,1.504782E-03
29.825,1.518451E-03
29.83,1.532450E-03
29.835,1.546701E-03
29.84,1.561000E-03
29.845,1.575214E-03
29.85,1.589351E-03
29.855,1.603487E-03
29.86,1.617668E-03
29.865,1.631865E-03
29.87,1.646030E-03
29.875,1.660138E-03
29.88,1.674213E-03
29.885,1.688314E-03
29.89,1.702509E-03
29.895,1.716841E-03
29.9,1.731312E-03
29.905,1.745876E-03
29.91,1.760475E-03
29.915,1.775076E-03
29.92,1.789673E-03
29.925,1.804275E-03
29.93,1.818888E-03
29.935,1.833517E-03
29.94,1.848165E-03
29.945,1.862831E-03
29.95,1.877510E-03
29.955,1.892191E-03
29.96,1.906871E-03
29.965,1.921549E-03
29.97,1.936224E-03
29.975,1.950895E-03
29.98,1.965559E-03
29.985,1.980213E-03
29.99,1.994855E-03
29.995,2.009481E-03
30,2.024089E-03
